year,magnitude,age,deciduous,conifers,protected,elevation,precipitation,temperature,precipitation_lag1,temperature_lag1,precipitation_lag2,temperature_lag2,precipitation_lag3,temperature_lag3,cmi,rh,cmi_lag1,rh_lag1,cmi_lag2,rh_lag2,cmi_lag3,rh_lag3
2010, 694, 47.84,58.7,41.22,0,394, 930,5.27, 949,3.28,1095,3.41, 915,3.80,39.1,62.0,48.2,58.0,60.8,57.0,36.4,57.0
2012, 517, 51.41,58.0,40.77,0,381, 937,5.41, 978,4.59, 915,5.29, 936,3.29,36.4,59.6,44.1,60.0,37.7,62.0,46.9,58.1
2014, 683, 81.04,71.4,28.11,1,462,1183,2.90,1200,3.59, 997,5.60,1024,4.70,72.0,61.0,70.5,61.1,44.3,62.0,50.1,62.0
2004,1142, 63.44,66.9,33.05,1,297, 810,3.40, 960,3.44, 843,4.40, 884,5.24,30.6,57.0,45.1,57.0,32.6,58.0,32.4,59.0
2016, 774, 82.60,90.5, 9.48,0,471, 999,5.32, 915,4.43,1087,3.42,1136,4.22,44.2,59.3,37.9,59.0,61.9,61.0,63.5,62.0
2012, 938, 76.24,68.8,30.92,0,452, 902,6.15, 990,5.23, 980,5.70,1085,3.83,33.0,62.0,46.3,63.0,44.2,63.0,62.1,60.0
2013, 689, 81.74,86.1,12.95,0,415,1244,4.50, 979,6.48,1077,5.50,1048,5.92,73.2,62.0,40.4,62.0,54.0,63.0,50.9,63.0
2010, 542, 75.78,77.9,22.07,0,453, 977,5.59,1066,3.70,1186,3.84, 892,4.23,44.1,63.0,60.3,60.0,70.8,59.0,34.4,59.0
2013, 542, 69.36,65.2,34.82,0,340,1053,3.65, 903,5.52, 966,4.70, 893,5.45,53.1,59.0,31.6,59.0,42.0,60.0,34.1,61.0
2013,1736, 79.88,82.8,16.96,0,482,1185,3.60, 981,5.52,1021,4.70, 992,5.30,68.5,61.0,42.0,61.0,49.6,62.0,46.7,63.0
2008, 492, 69.74,72.4,21.99,0,365,1088,4.26, 843,4.58, 997,5.74, 811,5.06,59.0,59.0,27.7,58.0,46.9,62.0,22.6,58.0
2010, 875, 55.50,50.0,50.00,0,398, 927,5.24, 948,3.25,1101,3.40, 925,3.80,39.1,62.0,48.4,59.0,61.7,58.0,37.8,57.0
2012, 719, 64.70,75.9,23.98,0,485, 901,5.98, 993,5.02, 982,5.52,1083,3.68,33.5,62.0,47.3,63.0,45.1,63.0,62.5,60.0
2020,1089,106.16,38.6,45.12,0,220, 932,6.19, 984,4.19, 922,5.30,1153,5.30,36.4,59.0,44.2,58.0,34.7,61.0,61.1,61.0
2014, 580, 82.00,83.4,16.64,0,413,1219,3.15,1201,3.80, 992,5.90,1021,4.97,76.1,62.0,70.9,62.0,44.2,63.0,49.6,63.0
2018,1161,124.70,68.3,30.90,0,299, 949,4.95,1182,5.00, 936,5.51, 843,4.71,38.5,61.0,65.0,61.0,34.6,58.9,26.5,57.0
2010, 981, 52.04,87.4,12.65,0,503, 986,5.57,1098,3.69,1213,3.84, 896,4.23,45.5,63.0,64.0,60.0,74.0,59.6,35.2,59.0
2018, 617, 74.36,29.6,70.23,0,319, 950,4.60,1159,4.64, 933,5.20, 835,4.40,39.7,60.0,63.6,60.0,35.2,57.0,26.7,56.0
2008,1462, 73.56,95.5, 3.82,0,498,1287,3.80, 975,4.24,1103,5.14, 942,4.50,81.6,60.0,43.3,59.6,59.8,62.0,38.3,58.0
2019,1113,107.66,59.6,40.22,0,288,1002,3.63, 932,4.77,1151,4.83, 927,5.37,47.8,57.0,37.1,60.0,62.0,60.0,33.9,58.0
2016, 520, 81.28,91.6, 7.97,1,461, 989,4.93, 893,4.03,1147,3.03,1186,3.73,43.7,59.0,35.5,58.0,67.8,60.7,68.4,61.0
2013, 821, 75.50,91.1, 8.69,0,433,1171,3.53, 978,5.55,1004,4.65, 968,5.33,67.2,61.0,42.0,61.0,47.7,62.0,44.3,63.0
2006,1878, 69.68,68.8,30.96,0,453,1074,4.88, 890,4.22, 893,3.08,1054,3.00,56.8,61.0,33.1,57.0,42.0,59.0,57.3,58.0
2020, 972, 79.38,64.2,35.77,0,390, 963,5.09,1013,3.11, 937,4.22,1146,4.32,43.5,59.0,51.0,57.8,39.4,60.0,63.3,60.0
2019,1001, 83.74,50.9,49.09,0,327,1011,3.32, 935,4.47,1144,4.55, 929,5.12,49.8,57.0,38.2,59.4,62.0,60.0,35.0,57.1
2008, 522, 53.00,18.7,80.80,0,309,1008,3.80, 862,4.19,1002,5.20, 796,4.60,49.8,57.0,29.1,57.0,46.8,60.0,20.2,56.0
2015,1400, 81.34,72.4,27.61,0,416, 866,4.21,1197,3.11,1195,3.75, 990,5.83,33.3,58.0,73.6,62.0,70.0,62.0,43.6,62.0
2006, 751, 71.30,96.5, 3.26,0,442,1103,5.44, 958,4.82, 984,3.64,1143,3.55,59.7,63.0,40.2,59.0,51.1,61.0,66.7,60.0
2017, 575, 97.28,73.7,26.14,0,230,1123,5.10, 909,5.60, 819,4.80, 931,3.98,58.4,60.0,31.3,58.0,23.5,57.0,41.9,60.0
2008, 526, 66.44,43.1,56.91,0,431,1068,3.44, 887,3.79,1030,4.84, 825,4.21,58.4,57.9,33.7,57.0,51.8,61.0,25.6,56.0
2015, 479, 83.90,93.3, 6.68,0,435, 948,4.60,1249,3.53,1264,4.36, 999,6.31,41.2,60.0,78.0,62.0,75.4,62.0,42.8,62.0
2015, 603, 78.42,70.1,29.83,0,413, 877,4.30,1236,3.20,1216,3.81,1001,5.91,35.3,59.0,78.3,63.0,72.8,63.0,45.7,63.0
2010,1936, 63.14,81.2,18.80,0,391, 921,5.86, 982,3.86,1066,4.02, 853,4.36,36.9,63.0,50.4,60.0,57.0,58.0,29.1,58.0
2015, 560, 78.96,89.5,10.40,0,461, 873,3.96,1194,2.90,1202,3.54, 996,5.60,34.2,58.0,73.4,61.0,70.9,62.0,44.4,62.0
2012,1003, 67.14,88.1,11.73,0,377, 840,6.40, 952,5.50, 927,6.10,1013,4.13,24.9,62.0,41.1,63.0,37.2,63.0,53.4,60.0
2012, 512, 69.98,75.3,24.58,0,331, 966,7.00,1073,6.00,1028,6.40,1114,4.70,37.4,62.0,52.1,63.0,47.1,63.0,63.1,61.0
2011,1661, 67.38,73.5,25.63,0,433,1040,4.98,1021,5.53,1028,3.70,1235,3.80,51.2,62.0,49.7,64.0,57.7,61.0,76.6,60.0
2013, 618, 72.23,85.7,14.02,0,494,1150,3.40, 953,5.30,1008,4.50, 975,5.10,65.4,60.0,39.4,61.0,48.9,62.0,45.2,62.0
2013, 484, 78.80,66.6,33.43,0,437,1094,3.97, 891,5.88, 975,5.00, 954,5.53,59.0,61.0,31.9,61.0,44.9,62.0,41.7,62.3
2019, 668, 90.59,46.3,50.59,0,212, 911,3.90, 872,4.96,1084,5.06, 896,5.60,38.0,58.0,30.6,60.0,54.8,61.0,30.7,58.0
2016, 496, 83.42,70.6,29.37,0,466, 970,4.65, 872,3.80,1099,2.82,1150,3.50,41.9,58.0,33.3,57.0,63.1,60.0,65.0,60.0
2010, 308, 62.33,21.1,76.30,0,376, 925,5.50, 947,3.51,1056,3.70, 875,4.00,37.7,62.0,47.2,58.0,56.2,57.0,31.5,57.0
2018, 910, 80.71,66.9,33.02,0,426, 925,3.83,1116,3.97, 934,4.50, 843,3.67,38.9,59.0,60.9,59.0,37.7,57.0,29.7,56.0
2013, 793, 80.86,86.2,13.61,0,448,1199,3.60, 993,5.62,1022,4.72, 987,5.40,70.6,62.0,44.2,62.0,50.0,62.0,46.9,64.0
2014, 787, 73.90,89.8,10.20,0,381,1218,3.26,1192,3.90, 984,6.03,1012,5.10,76.1,62.1,70.0,63.0,43.5,63.0,48.6,63.0
2012, 557, 71.66,86.7,12.86,0,520, 940,5.23,1008,4.40, 977,4.98,1010,3.01,38.3,61.0,49.3,62.0,45.6,62.0,56.1,59.0
2012,1223, 74.48,87.8,12.25,0,423, 931,6.44,1023,5.54, 999,5.94,1110,4.14,35.5,62.0,48.9,63.0,45.6,63.0,64.1,61.0
2010, 197,111.78,78.3,21.72,0,312, 883,5.90, 904,3.89, 993,4.00, 852,4.30,31.8,62.0,41.2,59.0,48.0,57.0,27.7,57.0
2013, 640, 78.66,85.4,14.57,0,408,1243,4.53, 979,6.50,1077,5.58,1047,5.98,73.0,62.0,40.2,62.0,53.8,63.0,50.6,63.0
2012,1117, 73.94,76.4,22.78,0,427, 874,6.22, 974,5.30, 958,5.81,1064,3.91,29.6,62.0,44.3,63.0,41.5,63.0,59.6,60.0
2007, 419, 65.16,30.3,69.65,0,318, 888,4.04,1018,5.04, 824,4.44, 820,3.23,32.2,56.5,48.8,60.0,23.8,55.6,32.3,57.0
2017, 659, 86.06,87.7,11.94,0,473,1261,4.68,1028,5.28, 938,4.34,1223,3.28,77.4,63.0,47.7,60.0,40.6,59.0,75.7,62.0
2007, 703, 74.28,76.1,23.86,0,371, 865,4.30,1012,5.42, 795,4.80, 796,3.70,29.7,58.0,48.1,62.0,20.5,57.0,29.1,59.0
2020, 868, 83.00,57.3,39.98,0,294, 902,5.10, 927,3.20, 881,4.30,1076,4.42,36.1,57.0,40.9,56.0,32.3,58.0,54.5,59.0
2014, 380, 66.18,62.0,38.03,0,365,1126,3.11,1137,3.72, 959,5.80, 980,4.90,64.9,60.0,62.9,61.0,39.1,61.0,44.1,61.0
2006, 792, 59.48,82.8,16.90,0,515,1126,5.10, 967,4.41, 991,3.30,1153,3.21,63.0,63.0,42.1,58.9,52.8,60.1,68.5,60.0
2016, 875, 71.16,56.9,42.92,0,291, 908,5.10, 823,4.28, 949,3.40,1011,4.00,32.8,57.0,25.3,56.0,44.9,59.0,48.3,59.0
2012, 495, 73.24,68.2,31.73,0,473, 901,6.05, 990,5.13, 981,5.60,1084,3.75,33.2,62.0,46.7,63.0,44.6,63.0,62.3,60.0
2021, 911, 87.48,30.5,69.35,0,448, 940,5.68,1066,4.98,1141,3.00,1021,4.17,38.6,59.0,55.4,59.8,65.7,58.0,49.3,60.0
2016, 739, 78.66,88.4,11.58,0,449,1004,5.23, 903,4.43,1036,3.53,1057,4.18,44.0,59.0,35.6,59.0,55.9,61.0,55.2,62.0
2013, 735, 43.10,28.8,70.60,0,253,1008,4.15, 864,6.02, 946,5.19, 867,5.92,47.3,59.0,25.9,59.0,38.8,60.0,29.8,61.0
2018, 759, 65.33,71.6,28.10,0,404,1024,4.43,1234,4.46, 957,5.03, 862,4.23,48.9,61.0,73.1,61.0,39.2,58.0,31.2,57.8
2012, 646, 42.57,75.0,24.95,0,230, 847,6.32, 953,5.51, 860,6.31, 875,4.22,23.6,60.0,39.3,61.0,28.4,63.0,37.3,59.0
2008,1089, 80.18,83.8,16.11,0,437,1319,4.19,1031,4.67,1105,5.49, 960,4.83,84.8,61.0,49.0,61.0,59.7,63.0,40.2,59.0
2013, 676, 83.54,88.8,10.94,1,469,1184,3.45, 986,5.45,1014,4.55, 981,5.22,68.7,61.0,42.9,61.0,48.9,62.0,45.9,63.0
2018,1010, 82.44,51.9,48.12,0,321, 958,4.68,1178,4.70, 939,5.26, 840,4.48,40.4,60.0,65.3,60.0,35.6,58.0,27.0,57.0
2019, 981, 65.67,46.6,53.09,0,376,1132,3.48,1031,4.68,1253,4.68, 965,5.24,62.9,58.0,48.9,61.0,74.2,61.0,39.2,58.0
2007,1398, 56.80,29.6,61.03,0,248, 844,4.56, 982,5.62, 777,5.02, 773,3.86,25.9,57.0,43.5,60.6,17.0,56.0,25.5,58.0
2013, 570, 72.08,82.5,17.53,0,386,1058,4.04, 867,5.94, 955,5.10, 926,5.68,54.6,61.0,28.7,61.0,42.1,62.0,38.0,62.0
2015, 894,101.64,37.9,62.11,0,271, 836,4.66, 934,3.86, 987,4.40, 848,6.23,25.9,57.0,42.9,60.0,45.3,60.0,24.0,60.0
2017,1189, 45.02,36.0,63.73,0,218,1127,5.21, 909,5.72, 825,4.92, 919,4.12,58.7,61.0,31.2,59.0,24.0,57.0,40.6,60.0
2019, 863, 83.71,70.3,29.61,0,446,1234,3.33,1083,4.50,1250,4.58, 993,5.14,75.3,59.0,55.8,61.0,75.6,62.0,43.6,59.0
2014, 604, 78.86,82.4,17.58,0,419,1221,3.15,1208,3.80, 995,5.90,1026,4.95,76.3,62.0,71.6,62.0,44.7,63.0,50.3,63.0
2012,1094, 53.68,77.4,22.63,0,496, 911,6.00,1000,5.10, 989,5.55,1090,3.70,34.5,62.0,48.0,63.0,45.8,63.0,63.2,60.0
2012,1006, 49.52,79.1,20.87,0,511, 906,5.99,1006,5.03, 988,5.51,1100,3.63,34.2,62.0,48.8,63.0,45.9,63.0,64.4,60.0
2015, 784, 82.37,75.3,24.65,0,422, 879,4.35,1022,3.43,1057,4.13, 860,6.03,33.3,58.0,54.6,61.0,55.1,61.0,28.2,61.0
2015, 662, 84.10,78.3,21.70,0,454, 905,4.55,1065,3.52,1106,4.29, 894,6.25,36.4,59.0,59.3,61.0,60.2,62.0,32.1,62.0
2009, 496, 40.11,28.6,71.40,0,295, 923,3.70,1052,3.85, 879,4.20,1013,5.20,43.5,58.0,54.5,57.0,30.8,56.0,47.8,60.0
2021,1130, 83.02,74.4,25.63,0,409, 832,5.47, 950,4.62, 985,2.82, 914,3.90,26.9,58.0,44.1,58.0,49.5,57.3,37.9,59.0
2013, 854, 72.04,73.7,26.07,0,451,1082,4.20, 872,6.10, 975,5.20, 959,5.71,58.0,61.9,29.8,62.0,44.9,63.0,42.0,63.0
2017, 886, 65.64,48.7,49.99,0,366,1101,4.20, 922,4.70, 834,3.90,1010,3.00,58.1,59.0,35.3,57.0,27.5,55.0,52.1,59.0
2010, 503, 55.02,20.9,76.39,0,274, 871,5.70, 886,3.62,1003,3.80, 864,4.11,30.8,61.0,39.4,57.8,49.0,56.0,29.0,56.0
2008, 879, 64.35,52.9,44.86,0,451,1293,3.89,1036,4.38,1111,5.19, 955,4.59,83.3,62.0,50.8,61.0,61.4,63.0,40.9,59.0
2007, 876, 77.74,86.7,12.93,0,426,1029,4.72,1100,5.54, 956,4.92, 984,3.77,48.8,61.0,59.2,63.9,39.9,59.0,50.9,61.0
2009, 907, 22.70,49.5,50.45,0,376, 944,3.30,1097,3.49, 921,3.85,1044,4.80,47.7,58.5,61.0,58.0,37.1,57.0,52.7,60.0
2016, 602, 83.44,83.1,16.79,0,405, 967,5.30, 875,4.31,1213,3.21,1209,3.91,42.1,60.0,34.1,59.0,75.1,62.0,71.2,62.0
2013, 700, 76.44,87.5,12.52,0,384,1155,3.69, 968,5.79, 989,4.88, 945,5.59,65.2,61.0,40.6,61.0,45.6,62.0,41.6,64.0
2015, 609, 80.38,90.2, 9.85,0,450, 905,4.49,1066,3.47,1106,4.27, 893,6.20,36.5,59.0,59.5,61.0,60.3,62.0,32.0,62.0
2017, 560, 68.44,72.6,27.08,0,359,1224,4.74, 963,5.30, 861,4.50, 977,3.67,70.4,61.0,38.4,59.0,29.5,58.0,48.2,61.0
2013, 610, 78.66,87.1,11.71,0,413,1244,4.50, 979,6.46,1077,5.53,1047,5.95,73.1,62.0,40.3,62.0,54.0,63.0,50.8,63.0
2007,1673, 57.02,90.3, 9.70,0,454, 870,4.30,1032,5.44, 838,4.74, 881,3.71,31.9,59.0,51.8,62.0,26.8,58.0,39.4,60.0
2016,1223, 14.00,63.6,35.71,0,285, 902,5.07, 817,4.22, 956,3.37,1016,3.96,31.9,57.0,24.5,55.0,45.4,59.0,48.5,59.0
2012, 418, 80.00,56.6,43.05,0,247, 829,6.57, 932,5.73, 875,6.40, 908,4.37,21.4,60.0,36.9,62.0,29.6,62.0,40.6,59.0
2019, 549, 93.24,55.0,44.15,0,183,1082,4.70, 997,5.87,1232,5.87, 930,6.40,53.2,59.0,41.3,62.0,68.3,62.0,31.1,59.0
2010,1136, 79.29,87.8,11.99,1,432,1053,5.71,1106,3.91,1303,4.07, 994,4.53,52.1,63.0,64.5,61.0,82.5,60.0,44.5,60.0
2018, 707, 92.56,54.1,45.76,0,249, 947,5.13,1179,5.17, 933,5.70, 837,4.92,37.7,61.0,64.1,61.0,33.4,58.0,25.2,57.0
2013,1365, 70.72,83.5,16.36,0,449,1161,4.00, 940,5.90,1012,5.01, 997,5.50,65.7,61.0,37.1,62.0,48.5,62.0,46.3,63.0
2019,1887, 38.06,46.8,51.62,0,282, 922,3.20, 875,4.30,1063,4.40, 896,4.99,40.3,56.0,31.5,58.0,52.9,58.0,31.3,56.0
2020,1187, 86.34,69.0,31.05,0,423,1097,5.33,1167,3.33,1048,4.49,1246,4.53,57.8,60.0,68.0,58.7,51.9,61.0,74.8,61.0
2015,1117, 77.64,86.9,12.99,0,521, 934,4.10,1157,3.10,1205,3.90, 972,5.80,40.5,59.0,69.4,61.0,70.9,61.0,41.1,62.0
2015, 527, 80.02,66.6,32.53,0,426, 909,4.68,1083,3.66,1131,4.48, 914,6.41,36.6,59.0,60.9,62.0,62.3,62.0,33.8,62.0
2016, 435, 51.88,13.1,80.16,0,217, 922,5.90, 831,5.11, 930,4.30, 974,4.90,31.7,59.0,23.9,58.0,41.1,61.0,42.6,61.0
2009, 351, 55.87,48.3,51.59,0,355, 932,3.40,1070,3.50, 899,3.90,1030,4.90,45.8,58.0,57.6,57.0,34.2,57.0,50.8,60.0
2013, 794, 45.97,70.0,30.00,0,276,1012,4.45, 844,6.34, 947,5.49, 882,6.16,47.6,60.0,23.5,60.0,38.9,61.5,30.9,62.0
2013,2214, 75.84,87.9,11.97,0,440,1273,4.14,1016,6.19,1088,5.22,1060,5.72,76.9,62.0,45.2,62.0,55.7,63.0,53.2,64.0
2009,1615, 52.57,32.7,62.56,0,323, 906,3.50,1028,3.60, 877,3.98,1013,5.00,42.3,58.0,52.4,57.0,31.1,56.0,48.3,60.0
2005, 950, 75.28,70.6,29.27,0,420, 874,4.30, 877,3.10,1027,3.10, 915,4.10,31.0,57.0,40.0,58.4,54.2,58.0,42.3,60.0
2020, 836, 77.88,67.7,32.11,0,321,1165,6.25,1229,4.15,1104,5.32,1311,5.31,61.9,61.0,72.0,59.0,55.7,62.0,79.4,62.0
2014, 642, 68.40,25.7,74.12,0,230, 929,4.29, 974,4.81, 827,6.65, 945,5.83,41.2,60.0,42.8,61.0,20.4,60.0,37.6,62.0
2014, 368,108.65,16.1,13.14,0,290, 974,4.20,1002,4.84, 821,6.70, 936,5.84,47.1,61.0,46.8,61.0,20.9,61.0,37.7,63.0
2015, 480, 79.04,80.8,19.05,0,390, 875,4.40,1231,3.30,1213,3.91, 997,6.01,34.7,59.0,77.4,62.0,72.0,63.0,44.8,63.0
2013, 542, 58.38,78.6,21.35,0,468,1106,4.20, 894,6.14, 996,5.21, 974,5.70,60.6,62.0,32.3,62.0,47.2,63.0,43.7,63.0
2019,1432, 63.20,56.6,43.40,0,403,1023,3.09, 947,4.20,1158,4.29, 941,4.82,52.1,57.1,40.6,60.0,64.6,60.0,37.5,58.0
2013, 643, 56.90,78.0,21.91,0,376,1054,4.09, 865,5.99, 951,5.14, 923,5.71,54.2,61.0,28.2,61.0,41.6,62.0,37.6,62.0
2015, 356, 76.50,66.2,32.65,0,354, 838,4.32,1148,3.26,1154,3.90, 965,5.96,28.9,57.6,67.3,61.0,64.7,61.0,39.8,61.2
2018, 829, 77.44,67.5,32.30,0,419, 924,3.88,1115,4.00, 933,4.51, 843,3.70,38.8,59.0,60.7,59.0,37.5,57.0,29.5,56.0
2007, 696, 70.06,84.7,15.24,0,424, 860,4.33,1019,5.45, 826,4.81, 869,3.74,30.5,58.0,50.2,62.0,25.2,58.0,37.9,60.0
2013, 841, 78.18,86.2,13.65,0,381,1240,4.82, 976,6.78,1088,5.82,1040,6.22,71.9,62.0,39.1,62.0,54.2,63.0,49.0,63.0
2006,2158, 94.48,83.1,16.87,1,455,1069,4.87, 884,4.25, 887,3.08,1050,3.03,56.0,61.0,32.2,57.0,41.0,59.0,56.7,58.0
2015, 592, 79.42,65.9,33.72,0,408, 908,4.79,1087,3.78,1133,4.58, 916,6.53,36.2,59.0,61.0,62.0,62.2,62.0,33.7,62.0
2015, 510, 85.10,78.1,21.62,0,366, 842,4.35,1180,3.23,1166,3.86, 973,5.96,30.6,58.6,71.8,62.0,67.1,62.0,42.1,62.5
2010, 365, 61.94,13.9,86.11,0,240, 876,6.00, 894,4.00,1005,4.10, 846,4.50,30.2,61.0,39.4,58.0,48.3,57.0,26.2,56.0
2010,1183, 64.60,67.4,32.61,0,499, 969,5.31,1046,3.40,1156,3.60, 888,3.90,44.1,63.0,59.2,60.0,68.4,59.0,34.8,58.0
2010, 875, 86.55,78.7,21.24,0,495,1010,5.50,1110,3.63,1246,3.80, 922,4.20,48.1,63.0,65.4,60.0,77.4,59.0,37.8,59.0
2012, 608, 68.22,69.6,30.40,0,321, 854,6.07, 957,5.22, 891,5.92, 915,3.89,25.5,60.0,40.8,61.0,32.8,62.0,42.5,59.0
2017, 620,102.07,53.9,45.10,0,334,1265,5.01, 956,5.60, 861,4.81, 990,3.89,74.8,62.0,37.4,59.0,29.5,58.0,49.6,61.0
2012, 898, 75.37,73.0,27.01,0,478, 901,6.03, 992,5.13, 982,5.63,1087,3.73,33.3,62.0,47.0,63.0,44.9,63.0,62.7,60.0
2013,1008, 71.82,87.5,12.45,0,418,1057,4.53, 855,6.44, 976,5.53, 945,6.04,54.8,62.0,27.1,62.0,44.1,63.0,39.7,63.0
2004, 839, 44.46,53.9,45.55,0,377, 816,3.21, 974,3.20, 840,4.20, 867,5.00,32.3,58.0,47.7,57.8,33.4,59.0,31.8,59.0
2006, 706, 47.50,70.4,29.53,0,352,1006,5.51, 791,4.91, 792,3.76, 952,3.71,47.2,61.9,19.7,57.0,28.4,59.0,44.3,59.0
2009, 486, 66.14,37.5,62.44,0,358, 968,3.82,1073,4.01, 848,4.36, 997,5.41,49.2,59.0,57.9,58.0,28.6,58.0,47.3,61.0
2018,1024, 81.72,75.9,24.07,0,398, 921,3.92,1116,4.06, 931,4.60, 841,3.79,38.0,59.0,60.4,59.0,36.9,57.0,29.0,55.8
2013,1391, 81.56,61.0,39.00,0,289,1014,4.25, 858,6.06, 956,5.25, 880,5.96,48.2,60.0,25.5,60.0,40.2,61.0,31.2,62.0
2021,1478,109.86,50.8,32.78,0,218, 787,7.00, 932,6.15, 983,4.15, 922,5.30,17.6,60.0,36.3,59.0,44.1,58.0,34.6,61.0
2015, 790, 79.48,86.3,13.72,0,505, 892,3.78,1071,2.79,1124,3.49, 922,5.40,36.2,58.0,60.8,60.0,63.1,61.0,36.3,61.0
2010,1023, 71.68,83.7,16.07,0,493,1014,5.53,1117,3.71,1267,3.90, 931,4.31,48.5,63.0,66.0,61.0,79.4,60.0,38.5,59.0
2015, 938, 76.42,76.6,23.42,0,270, 838,4.87, 955,3.99,1005,4.60, 837,6.47,25.7,57.0,44.8,60.0,46.6,60.7,22.4,60.0
2015, 718, 68.36,49.8,50.00,0,431, 878,4.27,1033,3.32,1071,4.05, 871,5.97,33.5,58.0,56.0,61.0,56.8,61.0,29.7,61.0
2017, 785, 64.41,50.6,48.98,0,438,1154,4.18, 962,4.70, 865,3.88,1099,2.90,65.3,60.0,40.6,58.0,32.1,57.0,62.6,60.0
2021,1047,104.24,50.5,49.46,0,261, 798,6.68, 941,5.85, 991,3.85, 924,5.00,19.6,59.0,38.2,59.0,45.9,58.0,35.7,60.0
2010, 843, 78.10,87.3,12.66,0,371, 926,6.22,1008,4.29,1094,4.42, 848,4.72,36.6,63.0,52.4,60.0,59.1,59.0,27.8,59.0
2012, 462, 70.90,21.0,76.94,0,231, 864,6.06, 942,5.20, 864,6.00, 880,3.91,25.6,59.0,38.1,60.0,29.2,61.0,38.0,58.0
2013,1765, 81.77,89.3,10.54,1,538,1182,3.50, 966,5.42,1029,4.54,1010,5.10,69.1,61.0,41.1,61.0,51.5,62.0,49.0,63.0
2010, 689, 72.68,78.4,21.64,0,483, 970,5.80,1082,3.90,1183,4.04, 882,4.40,43.1,63.0,61.7,60.1,70.2,60.0,33.2,59.0
2010,1051, 74.60,86.2,13.64,0,443, 954,5.79,1051,3.86,1147,4.02, 866,4.36,41.3,63.0,58.4,60.0,66.3,59.0,31.4,59.0
2018, 890, 55.46,29.0,68.90,0,309, 877,4.20,1067,4.30, 900,4.84, 815,4.00,32.0,58.0,53.8,58.0,32.2,56.0,24.8,55.0
2012, 626, 32.10,48.5,51.42,0,374, 935,5.41, 977,4.60, 915,5.30, 935,3.30,36.1,59.0,43.8,60.0,37.5,62.0,46.6,58.0
2014, 407, 65.62,45.3,54.33,0,193, 922,4.37, 969,4.95, 823,6.75, 940,5.95,40.0,60.0,41.7,61.0,19.4,60.0,36.4,62.0
2021, 879, 81.56,26.2,69.00,0,246, 746,6.19, 885,5.30, 909,3.41, 867,4.50,14.8,57.0,33.5,57.0,38.3,56.0,30.1,59.0
2008,1562, 47.84,29.0,60.36,0,306,1055,3.80, 883,4.10,1015,5.10, 821,4.50,55.1,57.0,31.4,56.0,48.3,60.0,23.2,55.6
2015, 452, 79.28,68.0,31.89,0,435, 914,4.63,1098,3.61,1144,4.43, 923,6.38,37.2,59.0,62.5,62.0,63.7,62.0,34.9,62.0
2022, 877, 82.78,24.2,74.82,0,330,  NA,  NA, 834,6.11, 970,5.35,1025,3.38,  NA,  NA,25.0,58.0,43.0,58.2,51.3,57.0
2016, 526, 79.32,91.6, 8.37,0,483,1003,5.14, 910,4.31,1073,3.31,1110,4.10,44.8,59.0,37.4,59.0,60.5,61.0,61.1,62.0
2015, 609, 81.98,85.7,14.27,0,407, 852,3.95,1125,2.95,1152,3.60, 965,5.58,30.6,57.0,65.0,60.0,64.6,60.0,39.8,60.5
2006, 834, 63.16,68.6,30.78,1,333,1053,5.41, 877,4.81, 896,3.51,1017,3.51,54.0,63.0,31.3,58.3,41.9,60.0,53.2,60.0
2007, 636, 26.65,53.7,45.78,0,304, 874,4.00,1009,5.00, 808,4.41, 797,3.17,30.6,56.0,47.6,59.4,21.8,55.0,29.7,57.0
2016, 388, 73.98,72.1,27.88,0,367, 975,5.22, 872,4.46, 985,3.62,1030,4.20,39.6,59.0,30.6,58.0,49.0,61.0,50.7,61.0
2015, 618, 77.78,86.3,13.70,0,404, 876,4.33,1229,3.21,1213,3.85, 998,5.95,34.8,59.0,77.3,62.0,72.2,63.0,45.1,63.0
2012, 860, 62.10,63.0,36.96,0,438, 898,6.20, 985,5.28, 975,5.73,1079,3.90,32.4,62.0,45.6,63.0,43.5,63.0,61.3,60.0
2021,1067, 79.42,23.8,75.57,0,268, 804,6.30, 936,5.50, 983,3.50, 909,4.69,20.9,58.0,38.5,58.0,45.9,57.0,34.5,59.0
2013, 631, 78.35,75.4,24.31,0,431,1198,3.67, 991,5.70,1020,4.80, 988,5.45,70.1,61.3,43.6,62.0,49.4,62.0,46.6,64.0
2013, 604, 74.10,88.8,11.22,0,387,1156,3.70, 970,5.77, 991,4.84, 945,5.57,65.4,61.0,40.9,61.0,45.9,62.0,41.7,64.0
2019, 895, 82.04,66.1,32.87,0,237, 935,3.70, 887,4.80,1096,4.90, 902,5.41,40.5,57.0,32.0,60.0,55.9,60.0,31.2,58.0
2007, 685, 44.98,63.2,35.93,0,355, 992,4.55,1067,5.43, 893,4.82, 926,3.53,46.7,62.0,56.9,64.0,34.5,60.0,46.4,61.0
2022, 787, 81.58,38.7,60.05,0,247,  NA,  NA, 747,6.18, 886,5.35, 910,3.45,  NA,  NA,14.8,57.0,33.5,57.0,38.4,56.5
2010, 923, 60.02,78.8,21.17,0,480, 985,5.57,1083,3.70,1203,3.83, 894,4.23,45.1,63.0,62.2,60.0,72.6,59.0,34.8,59.0
2017, 649, 79.44,66.8,32.20,0,391,1212,5.06,1015,5.66, 926,4.66,1278,3.56,72.4,63.0,46.5,61.0,39.2,60.0,81.3,62.0
