year,magnitude,age,deciduous,conifers,protected,elevation,precipitation,temperature,precipitation_lag1,temperature_lag1,precipitation_lag2,temperature_lag2,precipitation_lag3,temperature_lag3,cmi,rh,cmi_lag1,rh_lag1,cmi_lag2,rh_lag2,cmi_lag3,rh_lag3
2014,  320, 58.04,43.06,56.77,0,238, 938,3.53, 999,4.10, 867,6.00, 946,5.13,43.1,59.0,46.3,59.0,26.3,59.0,38.9,60.0
2019, -666, 79.66,70.47,29.42,0,373,1167,3.60,1056,4.80,1272,4.80, 963,5.39,66.5,59.0,51.6,61.0,76.3,62.0,38.9,59.0
2012,  923, 78.31,45.92,53.36,0,336, 986,6.91,1095,5.99,1048,6.40,1101,4.70,39.4,62.0,53.9,63.0,49.3,63.0,62.0,61.0
2015, -482, 83.42,75.97,24.03,0,433, 943,4.58,1239,3.53,1258,4.33, 997,6.32,40.6,60.0,76.9,62.0,74.9,62.0,42.7,62.0
2007,-1155, 59.24,10.88,87.65,0,251, 844,4.52, 982,5.62, 778,5.01, 774,3.82,26.0,57.0,43.6,60.2,17.1,56.0,25.6,58.0
2019,-2114, 50.82,24.73,72.93,0,269, 917,3.27, 871,4.30,1058,4.50, 892,5.00,39.6,56.0,30.8,58.0,52.2,58.0,30.7,56.0
2005, 1143, 48.16,68.20,31.76,0,313, 786,4.84, 786,3.70, 941,3.68, 795,4.70,18.9,56.0,27.5,58.0,43.0,58.0,27.4,59.0
2018, -562, 63.16,28.28,70.76,0,319, 946,4.57,1151,4.60, 929,5.20, 833,4.37,39.4,59.2,62.9,60.0,34.9,57.0,26.6,56.0
2013, -449, 69.54,29.95,69.53,0,418,1137,3.60, 948,5.53, 995,4.70, 958,5.30,62.8,60.0,37.6,60.0,46.2,61.0,42.2,62.0
2008, 1560, 66.94,74.11,25.67,0,336,1017,3.60, 873,3.95,1012,5.00, 807,4.40,51.3,57.0,30.8,56.0,48.3,60.0,22.0,56.0
2010,  644, 75.72,83.24,16.51,0,472,1041,5.38,1053,3.51,1255,3.68, 997,4.16,52.0,63.0,60.3,61.0,78.8,60.0,46.1,60.0
2007, -501, 60.12,41.90,57.95,0,187, 838,4.70, 975,5.80, 769,5.20, 760,4.00,24.6,57.0,41.9,60.0,15.4,56.0,23.5,58.0
2019, -827, 85.28,74.24,25.71,0,462,1126,2.89,1005,4.07,1193,4.16, 970,4.70,64.3,58.0,47.8,60.0,69.7,60.0,41.5,58.0
2016, 1094, 25.70,70.89,28.94,0,417, 929,4.60, 839,3.71,1077,2.71,1117,3.35,37.4,57.0,29.3,56.0,60.2,59.0,61.1,59.9
2010,  596, 73.10,80.74,19.13,0,337, 899,6.07, 924,3.97,1007,4.16, 860,4.47,33.5,63.0,43.4,59.0,49.6,58.0,28.6,58.0
2004,  723, 69.04,68.66,31.33,0,388, 897,3.25,1023,3.25, 937,4.15, 996,5.10,42.2,59.0,53.8,59.0,44.6,60.0,46.5,61.0
2010, -324, 65.78,69.93,30.06,0,338, 895,5.40, 913,3.40,1042,3.50, 885,3.90,34.3,61.0,43.2,58.0,54.0,57.0,32.3,56.0
2012, -673, 82.90,82.24,17.76,0,368, 990,6.81,1102,5.83,1057,6.23,1120,4.53,40.2,62.0,55.2,63.0,50.7,63.0,64.2,61.0
2009, -348, 64.46,13.72,86.20,1,393, 969,3.40,1112,3.60, 914,4.00,1044,4.90,50.0,59.0,62.3,58.0,35.9,57.0,52.6,60.6
2010, -986, 78.08,81.92,18.08,1,466, 965,5.58,1055,3.66,1161,3.78, 880,4.18,43.1,63.0,59.6,60.0,68.5,59.0,33.5,59.0
2013, -698, 60.94,35.61,63.87,0,231,1000,4.70, 833,6.53, 933,5.70, 870,6.40,45.6,60.0,21.5,60.0,36.6,62.0,28.9,62.0
2016, -571, 78.94,88.92,10.94,1,479, 988,4.88, 893,3.99,1103,2.98,1153,3.78,43.6,59.0,35.7,58.0,63.6,61.0,65.3,61.0
2007,-1052, 64.64,76.76,22.24,0,373, 852,4.25,1000,5.35, 802,4.73, 820,3.63,29.0,58.0,47.6,61.0,22.1,57.0,32.2,59.0
2006, -722, 65.18,81.95,17.90,0,371,1008,6.00, 817,5.31, 862,4.30, 974,4.11,47.3,63.0,22.4,58.9,35.5,60.0,46.6,60.0
2009,  388, 51.32,55.43,43.45,0,331, 965,3.98,1054,4.13, 842,4.48, 992,5.58,48.2,59.0,55.2,58.0,27.4,58.0,46.2,61.0
2006,-1860, 72.46,85.50,14.45,0,389,1095,5.76, 949,5.08, 980,3.98,1134,3.88,57.4,63.0,37.7,59.0,49.2,60.0,64.5,60.0
2015,-1049, 84.24,78.31,21.54,0,500, 915,4.16,1119,3.14,1168,3.94, 943,5.89,38.5,59.0,65.7,61.0,67.2,61.4,38.2,62.0
2021,  960, 86.56,87.35,12.55,0,494, 953,5.50,1083,4.80,1158,2.77,1038,3.92,40.6,59.0,57.8,60.0,68.1,58.0,51.7,60.0
2014, 1139, 67.72,85.60,14.14,0,498,1140,3.10,1188,3.90, 958,5.83,1034,4.93,67.7,61.0,69.0,61.0,39.6,62.0,51.5,62.1
2015, -555, 39.61,19.25,80.12,0,307, 826,4.16,1014,3.20,1070,3.88, 906,5.79,25.8,55.0,51.9,59.0,54.3,59.0,31.4,59.0
2016,  350, 78.18,83.31,16.50,0,379, 969,5.77, 889,4.91,1042,3.91,1081,4.67,39.6,60.0,33.7,59.0,56.1,61.0,56.7,62.0
2008,-1305, 78.66,79.46,20.19,0,354,1079,4.57, 846,4.87,1004,6.07, 814,5.37,57.0,59.3,27.1,59.0,46.7,63.0,21.8,58.3
2021, 1066, 89.06,77.45,22.51,0,431, 909,5.70,1041,4.99,1110,2.99,1003,4.17,35.0,59.0,52.5,59.0,62.1,58.0,47.2,60.0
2013, -746, 74.92,88.21,11.52,0,489,1148,3.40, 952,5.36,1006,4.50, 973,5.10,65.1,60.0,39.2,61.0,48.6,62.0,44.8,62.2
2018,-1089, 75.28,80.66,19.34,0,421, 927,3.86,1118,4.00, 936,4.50, 845,3.70,39.0,59.0,61.1,59.0,37.8,57.0,29.8,56.0
2015, -550, 75.10,83.46,16.47,0,473, 917,4.45,1092,3.41,1140,4.22, 922,6.20,38.1,59.0,62.5,62.0,63.9,62.0,35.4,62.0
2008, -589, 67.71,71.06,28.89,0,364,1015,4.00, 870,4.30,1017,5.47, 799,4.81,50.7,58.0,30.0,58.0,48.5,62.0,20.7,57.0
2013, -844, 65.46,67.70,31.94,0,485,1105,3.90, 896,5.80, 987,4.90, 970,5.44,60.9,61.0,33.1,62.0,46.8,63.0,44.0,63.0
2014, -479, 80.34,93.00, 6.72,0,430,1264,3.46,1272,4.26,1012,6.26,1089,5.32,79.6,62.0,76.6,62.0,44.5,62.0,55.5,63.0
2010, -555, 43.29,19.81,78.35,0,249, 876,5.99, 895,3.95,1003,4.10, 849,4.45,30.3,61.0,39.5,58.0,48.2,57.0,26.5,56.0
2008, -899, 68.88,77.31,22.68,0,403,1105,3.40, 928,3.80,1051,4.74, 856,4.14,62.2,58.0,38.1,57.1,53.8,61.0,29.0,56.0
2013,-1010, 69.26,78.96,21.04,0,491,1105,3.90, 896,5.80, 988,4.90, 971,5.40,61.0,61.0,33.2,62.0,47.0,63.0,44.2,63.0
2010, -942, 74.32,90.64, 9.37,0,439,1052,5.82,1121,4.06,1320,4.22, 986,4.71,51.8,63.0,65.7,61.0,84.0,60.0,43.3,60.0
2011,  429, 57.03,22.95,76.08,0,293, 958,5.05, 903,5.75, 923,3.75,1048,3.90,40.5,60.0,34.3,61.0,43.5,58.0,54.0,57.0
2007, 1452, 61.42,59.88,40.11,0,311, 874,4.00,1009,5.01, 809,4.41, 799,3.20,30.7,56.0,47.7,60.0,21.9,55.0,30.0,57.0
2018,-1419,113.36,56.58,43.41,0,323, 954,4.86,1189,4.90, 940,5.42, 847,4.62,39.4,61.0,66.0,61.0,35.4,59.0,27.3,57.0
2015, -687, 81.22,84.02,15.97,0,432, 906,4.61,1075,3.61,1124,4.41, 909,6.35,36.4,59.0,60.2,61.0,61.7,62.0,33.4,62.0
2015, -648, 78.76,85.80,14.17,0,431, 890,4.29,1250,3.19,1233,3.84,1012,5.94,36.8,59.9,79.9,63.0,74.7,63.0,46.9,63.0
2013, -841, 78.18,86.22,13.65,0,381,1240,4.82, 976,6.78,1088,5.82,1040,6.22,71.9,62.0,39.1,62.0,54.2,63.0,49.0,63.0
2013,-1677, 78.88,87.15,12.86,0,498,1122,3.52, 920,5.42,1001,4.56, 971,5.12,62.8,61.0,36.0,61.0,48.6,62.0,44.6,62.0
2021,  824, 76.48,50.29,49.71,0,336, 776,5.80, 914,5.00, 942,3.10, 892,4.20,19.2,57.0,38.0,57.0,43.0,56.4,33.9,59.0
2019,  805, 79.42,39.89,60.04,0,306,1046,3.58, 956,4.74,1173,4.78, 933,5.34,53.0,57.0,40.0,60.0,64.8,60.0,34.9,58.0
2006,-2118, 45.84,29.02,60.36,0,306,1015,5.10, 821,4.50, 815,3.30, 963,3.30,48.3,60.0,23.2,55.6,31.5,57.0,45.6,57.0
2010, -375, 69.52,68.82,29.72,0,330, 934,5.90, 962,3.90,1157,4.10, 964,4.51,40.2,64.0,50.3,61.0,68.1,61.0,42.4,60.0
2010, -967, 60.32,86.46,13.31,0,442, 947,5.79,1033,3.81,1121,3.99, 867,4.29,40.4,63.0,56.4,60.0,63.5,59.0,31.3,59.0
2013, -764, 77.04,76.83,23.17,0,433,1171,3.54, 979,5.56,1006,4.69, 968,5.34,67.2,61.0,42.1,61.0,47.9,62.0,44.4,63.0
2007,-2563, 57.06,85.27,14.68,0,488, 881,3.99,1043,5.11, 850,4.45, 892,3.39,33.9,58.0,53.8,62.0,28.9,58.0,41.3,60.0
2018,-1062, 75.29,64.40,35.57,0,304, 920,4.51,1125,4.60, 919,5.13, 827,4.31,36.2,59.0,59.7,59.2,33.5,57.0,25.6,56.0
2010,-1083, 40.60,44.36,55.63,0,378, 927,5.30, 947,3.31,1091,3.50, 911,3.85,38.5,62.0,47.6,58.0,60.2,57.0,35.8,57.0
2010,-1583, 73.96,85.09,14.85,0,424, 951,5.41, 975,3.45,1168,3.61, 971,4.05,42.8,64.0,52.4,61.0,70.0,60.0,43.8,59.0
2007,  880, 99.86,86.37,13.55,0,190, 837,4.91, 978,6.10, 764,5.46, 751,4.21,24.8,58.0,42.4,62.0,15.1,58.0,22.7,59.0
2010, -752, 66.61,11.64,77.58,0,228, 869,6.40, 894,4.37, 982,4.50, 830,4.83,28.8,62.0,38.8,59.0,45.3,58.0,23.7,57.0
2010,-1309, 79.80,89.28,10.61,0,384,1041,6.22,1124,4.52,1336,4.71, 995,5.21,49.2,63.0,64.7,61.0,84.2,61.0,42.8,60.0
2015, -413, 78.48,79.02,20.65,0,431, 900,4.61,1052,3.62,1088,4.40, 879,6.32,35.6,59.0,57.9,61.0,58.2,62.0,30.3,62.0
2008, -813, 72.70,77.12,21.03,0,226, 980,4.76, 828,5.11, 970,6.23, 766,5.61,44.6,58.0,23.1,58.0,41.1,62.0,14.5,57.0
2016, -450, 66.30,81.67,18.34,0,509,1007,5.00, 913,4.20,1085,3.20,1127,4.00,45.8,59.0,38.3,59.0,62.2,61.0,63.2,62.0
2006, -598, 53.22,52.95,46.87,0,310,1009,5.11, 811,4.50, 805,3.30, 955,3.30,47.6,60.0,22.1,56.0,30.3,57.0,44.7,57.0
2011, 1273, 71.54,68.77,30.79,0,405, 971,5.02, 921,5.68, 965,3.68,1053,3.79,43.8,62.0,37.4,63.0,49.1,59.0,56.1,58.0
2013,-1000, 78.92,45.04,53.15,0,347,1250,4.79, 984,6.79,1079,5.84,1043,6.29,72.7,62.0,39.7,62.0,52.8,63.0,49.2,63.0
2004,-1173, 43.82,22.41,74.63,0,326, 798,3.40, 954,3.36, 823,4.35, 857,5.20,29.5,57.0,44.7,57.0,30.9,59.0,29.8,59.0
2020,  647, 72.08,47.03,52.88,0,418,1037,5.03,1107,3.03, 998,4.20,1198,4.28,51.9,59.0,61.7,58.0,46.5,60.0,69.6,60.0
2017, -542, 84.72,75.10,24.88,0,476,1327,4.59,1000,5.16, 907,4.31,1070,3.31,83.8,62.0,44.5,59.0,37.1,59.0,60.2,61.0
2013,-1100, 79.56,88.98,11.02,0,496,1122,4.04, 905,6.01,1001,5.10, 984,5.54,62.5,62.0,33.9,62.0,48.1,63.0,45.3,63.0
2013, -917, 84.74,57.42,42.56,0,281, 990,4.56, 837,6.39, 955,5.59, 871,6.33,45.2,61.0,22.5,60.0,39.6,62.0,29.5,63.0
2012,  593, 60.16,77.94,22.07,0,470, 918,6.19,1009,5.22, 987,5.70,1106,3.82,34.9,62.0,48.5,63.0,45.2,63.0,64.5,60.0
2008,-1550, 64.86,65.12,33.83,0,224, 963,4.20, 840,4.50, 979,5.60, 773,5.00,43.8,57.0,25.7,57.0,43.1,60.0,16.5,56.0
2013, -505, 82.00,79.23,20.33,0,413,1240,4.53, 978,6.49,1074,5.53,1047,5.96,72.8,62.0,40.2,62.0,53.6,63.0,50.7,63.0
2005, -651, 59.14,20.41,74.68,0,393, 819,4.37, 818,3.19, 978,3.17, 841,4.19,24.4,56.0,32.7,58.0,48.4,58.0,33.8,59.0
2009, -937, 71.04,28.60,70.75,0,406, 973,3.40,1116,3.56, 918,3.92,1049,4.90,50.6,59.0,63.0,58.0,36.5,57.0,53.4,61.0
2014,  847, 78.70,71.95,27.26,0,291, 964,4.03,1003,4.63, 835,6.45, 958,5.63,45.7,61.0,46.7,61.0,22.2,61.0,39.8,62.0
2021,  823, 85.86,48.97,50.28,0,293, 765,5.90, 901,5.10, 927,3.20, 879,4.30,17.5,57.0,36.0,57.0,40.9,56.0,32.1,58.0
2016, -685, 81.20,76.78,23.16,0,450, 968,4.61, 868,3.80,1051,2.90,1110,3.51,41.3,58.0,32.5,57.0,57.8,60.0,60.6,60.0
2013, -523, 63.54,56.77,43.11,0,443,1076,4.01, 875,5.92, 971,5.03, 948,5.58,57.4,61.0,30.3,61.1,44.6,62.0,41.2,63.0
2006,  691, 57.98,39.80,60.20,0,440,1043,4.84, 842,4.21, 850,3.11,1006,3.04,53.3,61.0,27.6,56.0,36.8,58.0,52.1,58.0
2013, -614, 80.70,88.17,11.55,0,500,1151,3.80, 936,5.72,1009,4.85, 991,5.35,65.1,61.0,37.1,62.0,48.7,62.0,46.1,63.0
2005, -448, 58.70,20.03,72.72,0,311, 789,4.70, 790,3.60, 945,3.56, 802,4.60,19.8,56.0,28.5,58.0,44.0,58.0,28.6,59.0
2018,-1161,124.70,68.33,30.90,0,299, 949,4.95,1182,5.00, 936,5.51, 843,4.71,38.5,61.0,65.0,61.0,34.6,58.9,26.5,57.0
2017, -967, 64.42,82.61,17.02,0,383,1268,5.30,1020,5.90, 934,4.93,1195,3.89,76.9,63.0,45.2,60.0,38.8,60.0,71.6,62.0
2013, -565, 82.32,50.97,49.03,0,343,1037,3.99, 874,5.83, 963,4.99, 898,5.69,51.4,60.0,28.1,59.9,41.9,61.0,34.2,62.0
2013,-1451, 84.34,85.48,14.49,0,480,1181,4.11, 945,6.06,1030,5.16,1018,5.57,67.9,62.0,37.9,62.0,50.6,63.0,48.6,63.0
2008, -379, 59.50,89.92,10.08,0,283,1011,4.60, 833,4.90, 980,6.09, 781,5.40,48.8,58.9,24.6,58.0,43.1,62.0,17.1,58.0
2007, -959, 71.52,68.87,31.06,0,279, 851,4.36, 993,5.46, 782,4.86, 769,3.61,27.5,57.0,45.3,61.0,18.3,56.2,25.9,58.0
2010, -727, 73.60,82.47,17.38,0,397, 946,6.00,1063,4.10,1164,4.28, 862,4.61,39.9,63.0,59.2,60.0,67.6,59.0,30.4,59.0
2012, -652, 66.22,68.10,31.71,0,389, 847,6.28, 955,5.38, 928,5.96,1006,4.00,26.0,62.0,41.8,63.0,37.7,63.0,53.0,60.0
2012, -325, 69.84,52.55,46.59,0,443, 918,5.35, 988,4.51, 933,5.20, 954,3.20,34.7,60.0,46.0,61.0,39.7,62.0,49.1,58.7
2012, -626, 32.10,48.54,51.42,0,374, 935,5.41, 977,4.60, 915,5.30, 935,3.30,36.1,59.0,43.8,60.0,37.5,62.0,46.6,58.0
2013, -423, 48.64,48.83,51.12,0,391,1075,3.64, 905,5.54, 974,4.70, 919,5.40,56.0,59.0,32.4,60.0,43.6,61.0,37.4,62.0
2016, -955, 72.22,44.68,54.82,0,299, 910,5.06, 824,4.21, 952,3.40,1014,3.96,33.1,57.0,25.6,56.0,45.2,59.0,48.6,59.0
2018, -946, 77.80,61.69,37.60,0,362, 940,4.30,1143,4.37, 933,4.90, 839,4.10,39.4,59.0,62.6,60.0,36.2,57.0,28.0,56.0
2015, -914, 55.97,55.22,44.39,0,392, 833,3.85,1076,2.86,1113,3.46, 946,5.46,28.2,56.0,59.8,59.0,60.3,60.0,37.5,60.0
2014, -811, 81.32,76.06,23.67,1,479,1187,2.86,1205,3.53,1001,5.55,1029,4.66,72.7,61.0,71.2,61.7,44.9,62.0,50.7,62.0
2018,-1159, 80.60,77.85,22.16,0,358,1036,4.77,1255,4.81, 960,5.36, 863,4.57,49.0,61.0,74.0,61.0,38.2,58.8,30.0,58.0
2015, -809, 72.24,70.87,28.20,0,304, 842,4.64, 966,3.80,1021,4.40, 850,6.24,26.8,57.0,46.4,60.0,48.8,60.0,24.4,60.0
2016, -820, 82.08,87.62,12.35,0,389,1033,5.94, 950,4.90,1263,3.83,1271,4.64,47.0,61.0,40.7,60.0,78.7,62.0,75.3,62.0
2013, -643, 79.90,76.27,23.36,0,410,1192,3.80, 987,5.90,1015,4.94, 977,5.62,69.8,62.0,43.5,62.0,49.0,62.9,45.8,64.7
2010,-1079, 78.24,96.41, 3.59,0,382, 948,6.18,1069,4.28,1185,4.48, 865,4.88,39.7,63.0,59.4,60.0,69.3,60.0,30.2,59.0
2011,-1048, 73.16,72.26,27.55,1,409, 990,5.16, 971,5.68,1036,3.78,1167,3.90,45.6,62.0,42.9,62.0,56.7,60.0,68.1,59.0
2012, -908, 51.90,87.95,11.96,0,516, 951,5.90,1035,5.00,1021,5.42,1119,3.60,39.0,62.0,51.7,63.0,49.5,63.0,66.5,60.0
2014,-1113, 14.26,85.76,14.22,0,416,1078,2.73,1117,3.40, 950,5.33, 988,4.45,60.2,59.0,61.1,59.9,38.3,60.0,45.6,60.0
2010, -742, 72.14,65.05,34.31,0,347, 963,5.83, 987,3.90,1195,4.10, 987,4.54,44.1,65.0,53.8,62.0,72.7,61.1,45.5,61.0
2018, -667, 82.26,86.03,13.90,0,482,1024,4.10,1226,4.11, 973,4.70, 876,3.90,50.1,60.8,73.5,61.0,42.2,58.0,33.9,57.0
2014, -816, 69.84,86.74,13.19,0,355,1161,3.29,1152,3.92, 965,6.00, 985,5.08,69.5,62.0,65.3,62.0,40.8,62.0,45.3,62.4
2005, -617, 52.66,28.14,71.87,0,355, 832,4.25, 825,3.00, 969,3.05, 860,3.95,25.4,56.0,33.7,57.0,47.0,57.0,35.8,58.0
2010, -982, 72.66,85.85,14.11,0,450, 977,5.70,1080,3.81,1198,3.99, 886,4.39,43.8,63.0,61.6,60.0,71.7,59.0,33.5,59.0
2005,  569, 61.06,36.00,62.35,0,412, 823,4.24, 821,3.09, 981,3.04, 845,4.09,25.2,56.0,33.5,58.0,49.0,58.0,34.7,59.0
2013, -635, 77.10,91.25, 8.27,0,413,1277,4.28,1019,6.30,1087,5.38,1058,5.90,77.4,62.5,45.7,63.0,55.5,63.0,53.1,64.0
2005, -432, 34.42,22.67,76.68,0,374, 813,4.40, 813,3.30, 972,3.25, 834,4.30,23.5,56.0,31.9,58.0,47.6,58.0,32.9,59.0
2014, 1015, 78.26,83.60,16.16,0,480,1048,2.93,1100,3.63, 905,5.53, 987,4.68,58.0,60.0,60.1,60.8,34.0,61.0,46.6,62.0
2004,-1792, 15.08,60.85,39.14,0,410, 853,2.80, 992,2.90, 889,3.80, 945,4.70,37.7,58.0,50.4,58.0,39.8,59.0,41.3,59.0
2013, -814, 78.74,86.92,12.89,0,450,1171,3.43, 980,5.43,1011,4.54, 972,5.22,67.2,60.4,42.2,61.0,48.5,61.0,44.8,63.0
2016, -671, 89.70,73.56,26.39,0,473, 992,4.83, 894,3.98,1131,2.95,1178,3.68,43.9,58.2,35.4,57.7,66.2,60.2,67.6,61.0
2013, -475, 90.87,70.79,28.37,0,265, 999,4.20, 862,6.01, 957,5.20, 864,6.00,46.7,60.0,25.9,59.0,40.3,61.0,29.6,62.0
2010,-1301, 79.34,73.88,26.12,0,475, 981,5.64,1089,3.76,1206,3.91, 890,4.31,44.6,63.0,62.8,60.0,73.0,59.0,34.3,59.0
2010, -793, 81.12,83.53,16.47,0,510,1008,5.40,1104,3.60,1240,3.70, 921,4.10,48.1,63.0,65.0,60.0,76.9,59.0,38.0,59.0
2016, -374, 76.46,80.59,19.24,0,515,1003,4.99, 910,4.12,1081,3.12,1123,3.90,45.7,59.0,38.2,59.0,62.0,61.0,63.1,62.0
2013,-1300, 83.06,77.36,22.57,0,353,1031,4.52, 836,6.47, 942,5.57, 917,6.12,51.3,61.0,24.3,61.7,39.9,62.3,36.0,63.0
2009,  435, 57.04,36.84,63.16,0,300, 903,3.82,1000,3.93, 855,4.28, 995,5.35,41.1,58.0,48.7,57.0,27.9,57.0,45.7,60.0
2005,  328, 62.33,20.58,72.14,0,233, 769,5.20, 764,4.03, 923,4.03, 777,5.01,15.7,57.0,24.1,58.0,39.8,58.0,24.3,60.0
2015, -602, 77.54,77.39,22.22,0,396, 943,4.83,1254,3.78,1264,4.58, 997,6.58,40.2,60.0,78.0,62.0,75.0,62.0,42.1,62.2
2015, -590, 78.50,88.59,11.28,0,503, 944,4.16,1262,3.09,1280,3.84,1028,5.86,42.1,59.1,80.6,62.0,78.8,62.0,47.6,62.1
2008, 1766, 78.28,30.67,68.96,0,246, 972,4.54, 840,4.85, 981,6.01, 770,5.36,44.2,58.0,25.0,58.0,42.7,62.0,15.5,57.0
2013, -817, 77.62,84.73,15.26,0,386,1155,3.73, 968,5.75, 990,4.85, 945,5.55,65.3,61.0,40.7,61.1,45.7,62.0,41.6,64.0
2007, -630, 66.16,86.90,13.05,0,415, 854,4.38,1014,5.53, 821,4.85, 865,3.81,29.5,58.0,49.3,62.0,24.3,58.0,37.0,59.3
2007, -565, 68.82,22.32,77.36,0,211, 843,4.46, 981,5.50, 777,4.90, 762,3.69,25.9,56.0,43.2,60.0,16.8,56.0,24.4,57.0
2021, 1173, 83.50,71.10,28.84,0,379, 856,6.32,1002,5.52,1066,3.44, 984,4.62,27.4,60.0,46.2,59.8,55.4,58.0,43.5,61.0
2007, -646, 70.08,82.38,17.43,0,487, 936,4.04,1081,5.01, 902,4.34, 931,3.30,39.3,59.0,57.6,62.0,34.3,57.0,45.6,59.0
2010,-1532, 47.52,79.13,20.87,0,511, 988,5.51,1100,3.63,1216,3.80, 898,4.20,45.9,63.0,64.4,60.0,74.4,59.7,35.6,59.0
2015, -613, 82.70,80.48,19.41,0,447, 949,4.57,1250,3.47,1265,4.28,1000,6.27,41.4,60.0,78.2,62.0,75.7,62.0,43.0,62.0
2007, -571, 86.75,41.90,49.05,1,281, 830,5.30, 985,6.50, 806,5.80, 861,4.80,24.3,59.0,43.4,63.0,19.5,58.0,33.9,60.0
2007, -603, 81.14,74.89,25.01,0,426, 861,4.41,1020,5.54, 831,4.89, 878,3.81,30.5,59.0,50.2,62.0,25.6,58.0,38.6,60.0
2022,-1208, 82.72,56.14,43.83,0,309,  NA,  NA, 805,6.13, 943,5.33, 988,3.37,  NA,  NA,21.6,58.0,39.9,58.0,47.1,57.0
2010, -720, 56.56,67.53,32.48,0,415, 931,5.20, 953,3.21,1108,3.39, 931,3.75,39.8,62.0,49.1,59.0,62.8,58.0,38.7,57.5
2013, -971, 76.52,81.90,18.07,0,470,1130,3.94, 916,5.88, 995,4.98, 980,5.48,63.0,61.0,34.9,62.0,47.2,62.0,44.7,63.0
2020,-1066, 95.23,50.08,49.40,0,286, 968,5.85,1024,3.80, 951,5.00,1183,5.00,41.1,59.0,49.5,58.0,38.7,61.0,65.1,61.0
2010,  558, 59.92,87.13,12.60,0,446,1053,5.71,1106,3.91,1305,4.10, 994,4.53,52.1,63.0,64.4,61.0,82.7,60.0,44.4,60.0
2013, -607, 64.36,34.08,65.30,0,437,1147,4.10, 926,6.04,1003,5.14, 991,5.60,64.1,61.0,35.4,62.0,47.4,62.0,45.3,63.0
2011,  619, 70.82,63.87,36.08,0,300, 958,4.80, 882,5.55, 897,3.50,1021,3.67,40.6,59.0,32.3,61.0,41.0,57.0,51.3,56.0
2015, -555, 63.66,74.13,25.72,0,381, 937,4.89,1221,3.80,1245,4.60, 984,6.60,39.1,60.0,74.3,62.0,72.6,62.0,40.2,62.0
2020, -778,108.38,43.43,56.40,0,298, 968,5.80,1025,3.80, 952,4.90,1183,4.96,41.4,59.0,49.8,58.0,38.9,61.0,65.2,61.0
2016, -610, 80.12,82.14,17.86,0,433, 975,5.11, 882,4.31,1027,3.36,1063,4.06,41.5,59.0,33.7,58.0,55.3,61.0,55.8,61.0
2015, -899, 75.68,93.38, 6.62,0,445, 910,4.55,1080,3.51,1129,4.35, 913,6.30,36.9,59.0,60.8,61.0,62.4,62.0,34.0,62.0
2013, -708, 73.36,75.72,24.28,0,320,1023,4.29, 853,6.14, 959,5.30, 891,6.00,49.3,60.0,25.2,60.0,40.9,62.0,32.7,62.0
2006, -657, 75.38,88.13,11.87,0,410,1099,5.64, 957,4.98, 987,3.86,1143,3.76,58.6,63.0,39.2,59.0,50.5,61.0,66.1,60.0
2012, -119, 93.76,63.93,35.62,0,179, 834,6.60, 945,5.80, 843,6.60, 855,4.50,21.7,60.0,37.9,62.0,25.9,63.0,34.6,60.0
2008,  391, 50.44,20.48,69.03,0,375,1048,3.58, 879,3.91,1021,4.98, 816,4.37,55.2,57.0,31.8,57.0,49.7,60.0,23.5,56.0
2009, -954, 16.68,17.67,82.32,0,399, 972,3.40,1115,3.60, 917,4.00,1047,4.90,50.3,59.0,62.8,58.0,36.3,57.0,53.0,61.0
2013, -748, 79.94,92.25, 7.60,0,413,1161,3.58, 973,5.62, 995,4.72, 949,5.42,66.1,61.0,41.5,61.0,46.5,62.0,42.4,64.0
2022,-1128, 79.68,53.75,45.22,0,284,  NA,  NA, 756,6.00, 896,5.17, 921,3.28,  NA,  NA,16.5,57.0,35.3,57.0,40.1,56.0
2015,-1002, 66.96,56.88,42.51,0,319, 888,5.34,1016,4.44,1010,5.09, 818,6.99,31.5,59.6,51.8,62.0,48.2,62.0,20.7,62.0
2016, -510, 80.60,87.60,12.14,0,496, 996,4.90, 900,4.01,1094,3.01,1149,3.80,44.3,59.0,36.4,58.0,62.6,61.0,64.8,61.0
2012,  991, 53.68,23.52,74.90,0,328, 975,7.00,1098,6.02,1038,6.41,1113,4.73,38.0,62.0,54.1,63.0,47.9,63.0,62.9,61.0
2013,  205, 78.80,69.82,29.84,0,466,1179,3.97, 952,5.90,1025,5.00,1011,5.50,67.7,61.0,38.6,62.0,50.1,62.0,48.0,63.0
2019, -815, 69.93,65.70,34.30,0,348,1017,3.20, 936,4.34,1138,4.41, 929,4.97,51.0,57.0,38.7,59.0,61.8,60.0,35.5,57.0
2009, -498, 68.06,60.57,39.34,0,451,1081,3.83,1199,4.00, 886,4.40,1050,5.41,61.7,60.0,71.8,59.0,33.5,59.0,53.6,62.0
2013, -795, 65.00,24.88,74.40,0,268,1015,4.09, 869,5.92, 949,5.10, 873,5.88,48.2,59.0,26.7,59.0,39.3,60.0,30.6,61.0
2010, -485, 49.80,68.66,31.33,0,323, 887,5.50, 903,3.48,1027,3.60, 876,3.98,33.2,61.0,42.0,58.0,52.3,56.2,31.1,56.0
